id,ID_CLIENTE,NIVEL,MEJOR_RENDIMIENTO
42666,92731850,NIVEL 1,No
42667,92731850,NIVEL 2,No
42668,92731850,NIVEL 3,No
42669,92732502,NIVEL 1,Yes
42670,92732502,NIVEL 2,Yes
42671,92732502,NIVEL 3,Yes
42672,92732809,NIVEL 1,No
42673,92732809,NIVEL 2,No
42674,92732809,NIVEL 3,No
42675,92733302,NIVEL 1,Yes
42676,92733302,NIVEL 2,Yes
42677,92733302,NIVEL 3,Yes
42678,92733823,NIVEL 1,Yes
42679,92733823,NIVEL 2,Yes
42680,92733823,NIVEL 3,Yes
42681,92733963,NIVEL 1,No
42682,92733963,NIVEL 2,No
42683,92733963,NIVEL 3,No
42684,92734037,NIVEL 1,No
42685,92734037,NIVEL 2,No
42686,92734037,NIVEL 3,No
42687,92734144,NIVEL 1,Yes
42688,92734144,NIVEL 2,Yes
42689,92734144,NIVEL 3,Yes
42690,92734383,NIVEL 1,Yes
42691,92734383,NIVEL 2,Yes
42692,92734383,NIVEL 3,Yes
42693,92734391,NIVEL 1,Yes
42694,92734391,NIVEL 2,Yes
42695,92734391,NIVEL 3,Yes
42696,92734607,NIVEL 1,No
42697,92734607,NIVEL 2,No
42698,92734607,NIVEL 3,No
42699,92734953,NIVEL 1,Yes
42700,92734953,NIVEL 2,Yes
42701,92734953,NIVEL 3,Yes
42702,92735018,NIVEL 1,No
42703,92735018,NIVEL 2,No
42704,92735018,NIVEL 3,No
42705,92735075,NIVEL 1,No
42706,92735075,NIVEL 2,No
42707,92735075,NIVEL 3,No
42708,92735216,NIVEL 1,No
42709,92735216,NIVEL 2,No
42710,92735216,NIVEL 3,No
42711,92735364,NIVEL 1,No
42712,92735364,NIVEL 2,No
42713,92735364,NIVEL 3,No
42714,92735711,NIVEL 1,Yes
42715,92735711,NIVEL 2,Yes
42716,92735711,NIVEL 3,Yes
42717,92735851,NIVEL 1,Yes
42718,92735851,NIVEL 2,Yes
42719,92735851,NIVEL 3,Yes
42720,92736016,NIVEL 1,Yes
42721,92736016,NIVEL 2,Yes
42722,92736016,NIVEL 3,Yes
42723,92736693,NIVEL 1,Yes
42724,92736693,NIVEL 2,Yes
42725,92736693,NIVEL 3,Yes
42726,92736701,NIVEL 1,No
42727,92736701,NIVEL 2,Yes
42728,92736701,NIVEL 3,Yes
42729,92736891,NIVEL 1,No
42730,92736891,NIVEL 2,No
42731,92736891,NIVEL 3,No
42732,92737261,NIVEL 1,Yes
42733,92737261,NIVEL 2,Yes
42734,92737261,NIVEL 3,Yes
42735,92737303,NIVEL 1,No
42736,92737303,NIVEL 2,No
42737,92737303,NIVEL 3,No
42738,92737352,NIVEL 1,Yes
42739,92737352,NIVEL 2,Yes
42740,92737352,NIVEL 3,Yes
42741,92737493,NIVEL 1,Yes
42742,92737493,NIVEL 2,Yes
42743,92737493,NIVEL 3,Yes
42744,92737576,NIVEL 1,Yes
42745,92737576,NIVEL 2,Yes
42746,92737576,NIVEL 3,Yes
42747,92737832,NIVEL 1,Yes
42748,92737832,NIVEL 2,Yes
42749,92737832,NIVEL 3,Yes
42750,92738236,NIVEL 1,No
42751,92738236,NIVEL 2,No
42752,92738236,NIVEL 3,No
42753,92738459,NIVEL 1,Yes
42754,92738459,NIVEL 2,Yes
42755,92738459,NIVEL 3,Yes
42756,92739291,NIVEL 1,Yes
42757,92739291,NIVEL 2,Yes
42758,92739291,NIVEL 3,Yes
42759,92739333,NIVEL 1,Yes
42760,92739333,NIVEL 2,Yes
42761,92739333,NIVEL 3,Yes
42762,92739408,NIVEL 1,Yes
42763,92739408,NIVEL 2,Yes
42764,92739408,NIVEL 3,Yes
42765,92739762,NIVEL 1,Yes
42766,92739762,NIVEL 2,Yes
42767,92739762,NIVEL 3,Yes
42768,92740786,NIVEL 1,Yes
42769,92740786,NIVEL 2,Yes
42770,92740786,NIVEL 3,Yes
42771,92740810,NIVEL 1,Yes
42772,92740810,NIVEL 2,Yes
42773,92740810,NIVEL 3,Yes
42774,92740919,NIVEL 1,Yes
42775,92740919,NIVEL 2,Yes
42776,92740919,NIVEL 3,Yes
42777,92741115,NIVEL 1,No
42778,92741115,NIVEL 2,No
42779,92741115,NIVEL 3,No
42780,92741271,NIVEL 1,Yes
42781,92741271,NIVEL 2,Yes
42782,92741271,NIVEL 3,Yes
42783,92741362,NIVEL 1,Yes
42784,92741362,NIVEL 2,Yes
42785,92741362,NIVEL 3,Yes
42786,92741602,NIVEL 1,Yes
42787,92741602,NIVEL 2,Yes
42788,92741602,NIVEL 3,Yes
42789,92741891,NIVEL 1,Yes
42790,92741891,NIVEL 2,Yes
42791,92741891,NIVEL 3,Yes
42792,92742139,NIVEL 1,Yes
42793,92742139,NIVEL 2,Yes
42794,92742139,NIVEL 3,Yes
42795,92742162,NIVEL 1,Yes
42796,92742162,NIVEL 2,Yes
42797,92742162,NIVEL 3,Yes
42798,92742188,NIVEL 1,Yes
42799,92742188,NIVEL 2,Yes
42800,92742188,NIVEL 3,Yes
42801,92742287,NIVEL 1,Yes
42802,92742287,NIVEL 2,Yes
42803,92742287,NIVEL 3,Yes
42804,92742873,NIVEL 1,Yes
42805,92742873,NIVEL 2,Yes
42806,92742873,NIVEL 3,Yes
42807,92742956,NIVEL 1,Yes
42808,92742956,NIVEL 2,Yes
42809,92742956,NIVEL 3,Yes
42810,92742998,NIVEL 1,Yes
42811,92742998,NIVEL 2,Yes
42812,92742998,NIVEL 3,Yes
42813,92743046,NIVEL 1,No
42814,92743046,NIVEL 2,No
42815,92743046,NIVEL 3,No
42816,92743285,NIVEL 1,Yes
42817,92743285,NIVEL 2,Yes
42818,92743285,NIVEL 3,Yes
42819,92743525,NIVEL 1,Yes
42820,92743525,NIVEL 2,Yes
42821,92743525,NIVEL 3,Yes
42822,92743764,NIVEL 1,Yes
42823,92743764,NIVEL 2,Yes
42824,92743764,NIVEL 3,Yes
42825,92743848,NIVEL 1,Yes
42826,92743848,NIVEL 2,Yes
42827,92743848,NIVEL 3,Yes
42828,92744044,NIVEL 1,Yes
42829,92744044,NIVEL 2,Yes
42830,92744044,NIVEL 3,Yes
42831,92744176,NIVEL 1,Yes
42832,92744176,NIVEL 2,Yes
42833,92744176,NIVEL 3,Yes
42834,92744200,NIVEL 1,Yes
42835,92744200,NIVEL 2,Yes
42836,92744200,NIVEL 3,Yes
42837,92744226,NIVEL 1,No
42838,92744226,NIVEL 2,No
42839,92744226,NIVEL 3,No
42840,92744432,NIVEL 1,Yes
42841,92744432,NIVEL 2,Yes
42842,92744432,NIVEL 3,Yes
42843,92744564,NIVEL 1,Yes
42844,92744564,NIVEL 2,Yes
42845,92744564,NIVEL 3,Yes
42846,92744630,NIVEL 1,Yes
42847,92744630,NIVEL 2,Yes
42848,92744630,NIVEL 3,Yes
42849,92744770,NIVEL 1,Yes
42850,92744770,NIVEL 2,Yes
42851,92744770,NIVEL 3,Yes
42852,92745025,NIVEL 1,No
42853,92745025,NIVEL 2,No
42854,92745025,NIVEL 3,No
42855,92745363,NIVEL 1,Yes
42856,92745363,NIVEL 2,Yes
42857,92745363,NIVEL 3,Yes
42858,92745603,NIVEL 1,Yes
42859,92745603,NIVEL 2,Yes
42860,92745603,NIVEL 3,Yes
42861,92745892,NIVEL 1,No
42862,92745892,NIVEL 2,Yes
42863,92745892,NIVEL 3,Yes
42864,92745900,NIVEL 1,No
42865,92745900,NIVEL 2,No
42866,92745900,NIVEL 3,No
42867,92745918,NIVEL 1,Yes
42868,92745918,NIVEL 2,Yes
42869,92745918,NIVEL 3,Yes
42870,92746023,NIVEL 1,No
42871,92746023,NIVEL 2,No
42872,92746023,NIVEL 3,No
42873,92746049,NIVEL 1,Yes
42874,92746049,NIVEL 2,Yes
42875,92746049,NIVEL 3,Yes
42876,92746148,NIVEL 1,Yes
42877,92746148,NIVEL 2,Yes
42878,92746148,NIVEL 3,Yes
42879,92746338,NIVEL 1,Yes
42880,92746338,NIVEL 2,Yes
42881,92746338,NIVEL 3,Yes
42882,92746494,NIVEL 1,Yes
42883,92746494,NIVEL 2,Yes
42884,92746494,NIVEL 3,Yes
42885,92746627,NIVEL 1,No
42886,92746627,NIVEL 2,No
42887,92746627,NIVEL 3,No
42888,92746817,NIVEL 1,No
42889,92746817,NIVEL 2,No
42890,92746817,NIVEL 3,No
42891,92747138,NIVEL 1,Yes
42892,92747138,NIVEL 2,Yes
42893,92747138,NIVEL 3,Yes
42894,92747245,NIVEL 1,Yes
42895,92747245,NIVEL 2,Yes
42896,92747245,NIVEL 3,Yes
42897,92747310,NIVEL 1,Yes
42898,92747310,NIVEL 2,Yes
42899,92747310,NIVEL 3,Yes
42900,92747948,NIVEL 1,Yes
42901,92747948,NIVEL 2,Yes
42902,92747948,NIVEL 3,Yes
42903,92748177,NIVEL 1,No
42904,92748177,NIVEL 2,No
42905,92748177,NIVEL 3,No
42906,92748508,NIVEL 1,Yes
42907,92748508,NIVEL 2,Yes
42908,92748508,NIVEL 3,Yes
42909,92748532,NIVEL 1,Yes
42910,92748532,NIVEL 2,Yes
42911,92748532,NIVEL 3,Yes
42912,92748680,NIVEL 1,Yes
42913,92748680,NIVEL 2,Yes
42914,92748680,NIVEL 3,Yes
42915,92748862,NIVEL 1,Yes
42916,92748862,NIVEL 2,Yes
42917,92748862,NIVEL 3,Yes
42918,92748938,NIVEL 1,No
42919,92748938,NIVEL 2,No
42920,92748938,NIVEL 3,No
42921,92748946,NIVEL 1,Yes
42922,92748946,NIVEL 2,Yes
42923,92748946,NIVEL 3,Yes
42924,92749027,NIVEL 1,No
42925,92749027,NIVEL 2,No
42926,92749027,NIVEL 3,No
42927,92749134,NIVEL 1,Yes
42928,92749134,NIVEL 2,Yes
42929,92749134,NIVEL 3,Yes
42930,92749142,NIVEL 1,Yes
42931,92749142,NIVEL 2,Yes
42932,92749142,NIVEL 3,Yes
42933,92749159,NIVEL 1,Yes
42934,92749159,NIVEL 2,Yes
42935,92749159,NIVEL 3,Yes
42936,92749449,NIVEL 1,Yes
42937,92749449,NIVEL 2,Yes
42938,92749449,NIVEL 3,Yes
42939,92749803,NIVEL 1,Yes
42940,92749803,NIVEL 2,Yes
42941,92749803,NIVEL 3,Yes
42942,92749878,NIVEL 1,Yes
42943,92749878,NIVEL 2,Yes
42944,92749878,NIVEL 3,Yes
42945,92750082,NIVEL 1,No
42946,92750082,NIVEL 2,No
42947,92750082,NIVEL 3,No
42948,92750116,NIVEL 1,Yes
42949,92750116,NIVEL 2,Yes
42950,92750116,NIVEL 3,Yes
42951,92750447,NIVEL 1,Yes
42952,92750447,NIVEL 2,Yes
42953,92750447,NIVEL 3,Yes
42954,92750496,NIVEL 1,Yes
42955,92750496,NIVEL 2,Yes
42956,92750496,NIVEL 3,Yes
42957,92750561,NIVEL 1,No
42958,92750561,NIVEL 2,No
42959,92750561,NIVEL 3,No
42960,92750686,NIVEL 1,No
42961,92750686,NIVEL 2,No
42962,92750686,NIVEL 3,No
42963,92750934,NIVEL 1,Yes
42964,92750934,NIVEL 2,Yes
42965,92750934,NIVEL 3,Yes
42966,92751080,NIVEL 1,Yes
42967,92751080,NIVEL 2,Yes
42968,92751080,NIVEL 3,Yes
42969,92751361,NIVEL 1,No
42970,92751361,NIVEL 2,No
42971,92751361,NIVEL 3,No
42972,92751445,NIVEL 1,Yes
42973,92751445,NIVEL 2,Yes
42974,92751445,NIVEL 3,Yes
42975,92751551,NIVEL 1,Yes
42976,92751551,NIVEL 2,Yes
42977,92751551,NIVEL 3,Yes
42978,92751684,NIVEL 1,Yes
42979,92751684,NIVEL 2,Yes
42980,92751684,NIVEL 3,Yes
42981,92751726,NIVEL 1,No
42982,92751726,NIVEL 2,No
42983,92751726,NIVEL 3,No
42984,92751759,NIVEL 1,Yes
42985,92751759,NIVEL 2,Yes
42986,92751759,NIVEL 3,Yes
42987,92751791,NIVEL 1,Yes
42988,92751791,NIVEL 2,Yes
42989,92751791,NIVEL 3,Yes
42990,92751916,NIVEL 1,Yes
42991,92751916,NIVEL 2,Yes
42992,92751916,NIVEL 3,Yes
42993,92751940,NIVEL 1,No
42994,92751940,NIVEL 2,No
42995,92751940,NIVEL 3,No
42996,92752104,NIVEL 1,No
42997,92752104,NIVEL 2,No
42998,92752104,NIVEL 3,No
42999,92752310,NIVEL 1,No
43000,92752310,NIVEL 2,No
43001,92752310,NIVEL 3,Yes
43002,92752377,NIVEL 1,Yes
43003,92752377,NIVEL 2,Yes
43004,92752377,NIVEL 3,Yes
43005,92752476,NIVEL 1,Yes
43006,92752476,NIVEL 2,Yes
43007,92752476,NIVEL 3,Yes
43008,92752963,NIVEL 1,Yes
43009,92752963,NIVEL 2,Yes
43010,92752963,NIVEL 3,Yes
43011,92753037,NIVEL 1,Yes
43012,92753037,NIVEL 2,Yes
43013,92753037,NIVEL 3,Yes
43014,92753045,NIVEL 1,No
43015,92753045,NIVEL 2,No
43016,92753045,NIVEL 3,No
43017,92753227,NIVEL 1,Yes
43018,92753227,NIVEL 2,Yes
43019,92753227,NIVEL 3,Yes
43020,92753326,NIVEL 1,Yes
43021,92753326,NIVEL 2,Yes
43022,92753326,NIVEL 3,Yes
43023,92753409,NIVEL 1,Yes
43024,92753409,NIVEL 2,Yes
43025,92753409,NIVEL 3,Yes
43026,92753573,NIVEL 1,Yes
43027,92753573,NIVEL 2,Yes
43028,92753573,NIVEL 3,Yes
43029,92753631,NIVEL 1,Yes
43030,92753631,NIVEL 2,Yes
43031,92753631,NIVEL 3,Yes
43032,92754035,NIVEL 1,Yes
43033,92754035,NIVEL 2,Yes
43034,92754035,NIVEL 3,Yes
43035,92754241,NIVEL 1,No
43036,92754241,NIVEL 2,No
43037,92754241,NIVEL 3,No
43038,92754266,NIVEL 1,Yes
43039,92754266,NIVEL 2,Yes
43040,92754266,NIVEL 3,Yes
43041,92754530,NIVEL 1,Yes
43042,92754530,NIVEL 2,Yes
43043,92754530,NIVEL 3,Yes
43044,92754597,NIVEL 1,Yes
43045,92754597,NIVEL 2,Yes
43046,92754597,NIVEL 3,Yes
43047,92754639,NIVEL 1,No
43048,92754639,NIVEL 2,No
43049,92754639,NIVEL 3,No
43050,92754654,NIVEL 1,Yes
43051,92754654,NIVEL 2,Yes
43052,92754654,NIVEL 3,Yes
43053,92755008,NIVEL 1,Yes
43054,92755008,NIVEL 2,Yes
43055,92755008,NIVEL 3,Yes
43056,92755149,NIVEL 1,Yes
43057,92755149,NIVEL 2,Yes
43058,92755149,NIVEL 3,Yes
43059,92755446,NIVEL 1,Yes
43060,92755446,NIVEL 2,Yes
43061,92755446,NIVEL 3,Yes
43062,92756147,NIVEL 1,Yes
43063,92756147,NIVEL 2,Yes
43064,92756147,NIVEL 3,Yes
43065,92756162,NIVEL 1,No
43066,92756162,NIVEL 2,No
43067,92756162,NIVEL 3,Yes
43068,92756402,NIVEL 1,Yes
43069,92756402,NIVEL 2,Yes
43070,92756402,NIVEL 3,Yes
43071,92756469,NIVEL 1,Yes
43072,92756469,NIVEL 2,Yes
43073,92756469,NIVEL 3,Yes
43074,92756626,NIVEL 1,No
43075,92756626,NIVEL 2,No
43076,92756626,NIVEL 3,No
43077,92756659,NIVEL 1,No
43078,92756659,NIVEL 2,No
43079,92756659,NIVEL 3,No
43080,92756709,NIVEL 1,No
43081,92756709,NIVEL 2,No
43082,92756709,NIVEL 3,No
43083,92757038,NIVEL 1,Yes
43084,92757038,NIVEL 2,Yes
43085,92757038,NIVEL 3,Yes
43086,92757228,NIVEL 1,Yes
43087,92757228,NIVEL 2,Yes
43088,92757228,NIVEL 3,Yes
43089,92757392,NIVEL 1,Yes
43090,92757392,NIVEL 2,Yes
43091,92757392,NIVEL 3,Yes
43092,92757558,NIVEL 1,Yes
43093,92757558,NIVEL 2,Yes
43094,92757558,NIVEL 3,Yes
43095,92757608,NIVEL 1,Yes
43096,92757608,NIVEL 2,Yes
43097,92757608,NIVEL 3,Yes
43098,92757749,NIVEL 1,Yes
43099,92757749,NIVEL 2,Yes
43100,92757749,NIVEL 3,Yes
43101,92757798,NIVEL 1,Yes
43102,92757798,NIVEL 2,Yes
43103,92757798,NIVEL 3,Yes
43104,92757913,NIVEL 1,Yes
43105,92757913,NIVEL 2,Yes
43106,92757913,NIVEL 3,Yes
43107,92758077,NIVEL 1,Yes
43108,92758077,NIVEL 2,Yes
43109,92758077,NIVEL 3,Yes
43110,92758085,NIVEL 1,No
43111,92758085,NIVEL 2,No
43112,92758085,NIVEL 3,No
43113,92758226,NIVEL 1,Yes
43114,92758226,NIVEL 2,Yes
43115,92758226,NIVEL 3,Yes
43116,92758523,NIVEL 1,Yes
43117,92758523,NIVEL 2,Yes
43118,92758523,NIVEL 3,Yes
43119,92758879,NIVEL 1,No
43120,92758879,NIVEL 2,No
43121,92758879,NIVEL 3,No
43122,92759299,NIVEL 1,No
43123,92759299,NIVEL 2,No
43124,92759299,NIVEL 3,No
43125,92759430,NIVEL 1,Yes
43126,92759430,NIVEL 2,Yes
43127,92759430,NIVEL 3,Yes
43128,92759489,NIVEL 1,No
43129,92759489,NIVEL 2,No
43130,92759489,NIVEL 3,No
43131,92759877,NIVEL 1,Yes
43132,92759877,NIVEL 2,Yes
43133,92759877,NIVEL 3,Yes
43134,92759919,NIVEL 1,Yes
43135,92759919,NIVEL 2,Yes
43136,92759919,NIVEL 3,Yes
43137,92760040,NIVEL 1,Yes
43138,92760040,NIVEL 2,Yes
43139,92760040,NIVEL 3,Yes
43140,92760073,NIVEL 1,Yes
43141,92760073,NIVEL 2,Yes
43142,92760073,NIVEL 3,Yes
43143,92760099,NIVEL 1,Yes
43144,92760099,NIVEL 2,Yes
43145,92760099,NIVEL 3,Yes
43146,92760214,NIVEL 1,Yes
43147,92760214,NIVEL 2,Yes
43148,92760214,NIVEL 3,Yes
43149,92760370,NIVEL 1,Yes
43150,92760370,NIVEL 2,Yes
43151,92760370,NIVEL 3,Yes
43152,92760461,NIVEL 1,Yes
43153,92760461,NIVEL 2,Yes
43154,92760461,NIVEL 3,Yes
43155,92760529,NIVEL 1,Yes
43156,92760529,NIVEL 2,Yes
43157,92760529,NIVEL 3,Yes
43158,92760669,NIVEL 1,No
43159,92760669,NIVEL 2,No
43160,92760669,NIVEL 3,No
43161,92760826,NIVEL 1,Yes
43162,92760826,NIVEL 2,Yes
43163,92760826,NIVEL 3,Yes
43164,92761030,NIVEL 1,No
43165,92761030,NIVEL 2,No
43166,92761030,NIVEL 3,No
43167,92761048,NIVEL 1,Yes
43168,92761048,NIVEL 2,Yes
43169,92761048,NIVEL 3,Yes
43170,92761337,NIVEL 1,Yes
43171,92761337,NIVEL 2,Yes
43172,92761337,NIVEL 3,Yes
43173,92761386,NIVEL 1,Yes
43174,92761386,NIVEL 2,Yes
43175,92761386,NIVEL 3,Yes
43176,92761543,NIVEL 1,No
43177,92761543,NIVEL 2,No
43178,92761543,NIVEL 3,No
43179,92761774,NIVEL 1,Yes
43180,92761774,NIVEL 2,Yes
43181,92761774,NIVEL 3,Yes
43182,92761832,NIVEL 1,Yes
43183,92761832,NIVEL 2,Yes
43184,92761832,NIVEL 3,Yes
43185,92761873,NIVEL 1,Yes
43186,92761873,NIVEL 2,Yes
43187,92761873,NIVEL 3,Yes
43188,92762053,NIVEL 1,Yes
43189,92762053,NIVEL 2,Yes
43190,92762053,NIVEL 3,Yes
43191,92762111,NIVEL 1,Yes
43192,92762111,NIVEL 2,Yes
43193,92762111,NIVEL 3,Yes
43194,92762590,NIVEL 1,Yes
43195,92762590,NIVEL 2,Yes
43196,92762590,NIVEL 3,Yes
43197,92762749,NIVEL 1,No
43198,92762749,NIVEL 2,No
43199,92762749,NIVEL 3,No
43200,92763168,NIVEL 1,Yes
43201,92763168,NIVEL 2,Yes
43202,92763168,NIVEL 3,Yes
43203,92763366,NIVEL 1,Yes
43204,92763366,NIVEL 2,Yes
43205,92763366,NIVEL 3,Yes
43206,92763531,NIVEL 1,Yes
43207,92763531,NIVEL 2,Yes
43208,92763531,NIVEL 3,Yes
43209,92763556,NIVEL 1,Yes
43210,92763556,NIVEL 2,Yes
43211,92763556,NIVEL 3,Yes
43212,92763648,NIVEL 1,No
43213,92763648,NIVEL 2,No
43214,92763648,NIVEL 3,No
43215,92763796,NIVEL 1,Yes
43216,92763796,NIVEL 2,Yes
43217,92763796,NIVEL 3,Yes
43218,92763986,NIVEL 1,Yes
43219,92763986,NIVEL 2,Yes
43220,92763986,NIVEL 3,Yes
43221,92764224,NIVEL 1,No
43222,92764224,NIVEL 2,No
43223,92764224,NIVEL 3,No
43224,92764273,NIVEL 1,Yes
43225,92764273,NIVEL 2,Yes
43226,92764273,NIVEL 3,Yes
43227,92764281,NIVEL 1,Yes
43228,92764281,NIVEL 2,Yes
43229,92764281,NIVEL 3,Yes
43230,92764356,NIVEL 1,Yes
43231,92764356,NIVEL 2,Yes
43232,92764356,NIVEL 3,Yes
43233,92764547,NIVEL 1,No
43234,92764547,NIVEL 2,No
43235,92764547,NIVEL 3,No
43236,92764604,NIVEL 1,Yes
43237,92764604,NIVEL 2,Yes
43238,92764604,NIVEL 3,Yes
43239,92764661,NIVEL 1,Yes
43240,92764661,NIVEL 2,Yes
43241,92764661,NIVEL 3,Yes
43242,92764919,NIVEL 1,Yes
43243,92764919,NIVEL 2,Yes
43244,92764919,NIVEL 3,Yes
43245,92764927,NIVEL 1,Yes
43246,92764927,NIVEL 2,Yes
43247,92764927,NIVEL 3,Yes
43248,92765106,NIVEL 1,Yes
43249,92765106,NIVEL 2,Yes
43250,92765106,NIVEL 3,Yes
43251,92765114,NIVEL 1,Yes
43252,92765114,NIVEL 2,Yes
43253,92765114,NIVEL 3,Yes
43254,92765155,NIVEL 1,Yes
43255,92765155,NIVEL 2,Yes
43256,92765155,NIVEL 3,Yes
43257,92765627,NIVEL 1,Yes
43258,92765627,NIVEL 2,Yes
43259,92765627,NIVEL 3,Yes
43260,92765957,NIVEL 1,Yes
43261,92765957,NIVEL 2,Yes
43262,92765957,NIVEL 3,Yes
43263,92766021,NIVEL 1,Yes
43264,92766021,NIVEL 2,Yes
43265,92766021,NIVEL 3,Yes
43266,92766211,NIVEL 1,Yes
43267,92766211,NIVEL 2,Yes
43268,92766211,NIVEL 3,Yes
43269,92766336,NIVEL 1,No
43270,92766336,NIVEL 2,No
43271,92766336,NIVEL 3,No
43272,92766500,NIVEL 1,Yes
43273,92766500,NIVEL 2,Yes
43274,92766500,NIVEL 3,Yes
43275,92766740,NIVEL 1,Yes
43276,92766740,NIVEL 2,Yes
43277,92766740,NIVEL 3,Yes
43278,92766781,NIVEL 1,Yes
43279,92766781,NIVEL 2,Yes
43280,92766781,NIVEL 3,Yes
43281,92767375,NIVEL 1,No
43282,92767375,NIVEL 2,No
43283,92767375,NIVEL 3,No
43284,92767458,NIVEL 1,Yes
43285,92767458,NIVEL 2,Yes
43286,92767458,NIVEL 3,Yes
43287,92767524,NIVEL 1,Yes
43288,92767524,NIVEL 2,Yes
43289,92767524,NIVEL 3,Yes
43290,92767532,NIVEL 1,Yes
43291,92767532,NIVEL 2,Yes
43292,92767532,NIVEL 3,Yes
43293,92767698,NIVEL 1,Yes
43294,92767698,NIVEL 2,Yes
43295,92767698,NIVEL 3,Yes
43296,92767763,NIVEL 1,Yes
43297,92767763,NIVEL 2,Yes
43298,92767763,NIVEL 3,Yes
43299,92767771,NIVEL 1,No
43300,92767771,NIVEL 2,No
43301,92767771,NIVEL 3,No
43302,92768035,NIVEL 1,No
43303,92768035,NIVEL 2,No
43304,92768035,NIVEL 3,No
43305,92768118,NIVEL 1,Yes
43306,92768118,NIVEL 2,Yes
43307,92768118,NIVEL 3,Yes
43308,92768316,NIVEL 1,No
43309,92768316,NIVEL 2,No
43310,92768316,NIVEL 3,No
43311,92768563,NIVEL 1,Yes
43312,92768563,NIVEL 2,Yes
43313,92768563,NIVEL 3,Yes
43314,92768571,NIVEL 1,No
43315,92768571,NIVEL 2,Yes
43316,92768571,NIVEL 3,Yes
43317,92768647,NIVEL 1,No
43318,92768647,NIVEL 2,No
43319,92768647,NIVEL 3,No
43320,92768670,NIVEL 1,Yes
43321,92768670,NIVEL 2,Yes
43322,92768670,NIVEL 3,Yes
43323,92768928,NIVEL 1,Yes
43324,92768928,NIVEL 2,Yes
43325,92768928,NIVEL 3,Yes
43326,92769090,NIVEL 1,Yes
43327,92769090,NIVEL 2,Yes
43328,92769090,NIVEL 3,Yes
43329,92769116,NIVEL 1,Yes
43330,92769116,NIVEL 2,Yes
43331,92769116,NIVEL 3,Yes
43332,92769223,NIVEL 1,Yes
43333,92769223,NIVEL 2,Yes
43334,92769223,NIVEL 3,Yes
43335,92769348,NIVEL 1,Yes
43336,92769348,NIVEL 2,Yes
43337,92769348,NIVEL 3,Yes
43338,92769587,NIVEL 1,Yes
43339,92769587,NIVEL 2,Yes
43340,92769587,NIVEL 3,Yes
43341,92769611,NIVEL 1,Yes
43342,92769611,NIVEL 2,Yes
43343,92769611,NIVEL 3,Yes
43344,92769793,NIVEL 1,Yes
43345,92769793,NIVEL 2,Yes
43346,92769793,NIVEL 3,Yes
43347,92770072,NIVEL 1,No
43348,92770072,NIVEL 2,No
43349,92770072,NIVEL 3,No
43350,92770288,NIVEL 1,Yes
43351,92770288,NIVEL 2,Yes
43352,92770288,NIVEL 3,Yes
43353,92770411,NIVEL 1,Yes
43354,92770411,NIVEL 2,Yes
43355,92770411,NIVEL 3,Yes
43356,92770536,NIVEL 1,Yes
43357,92770536,NIVEL 2,Yes
43358,92770536,NIVEL 3,Yes
43359,92770643,NIVEL 1,Yes
43360,92770643,NIVEL 2,Yes
43361,92770643,NIVEL 3,Yes
43362,92770890,NIVEL 1,Yes
43363,92770890,NIVEL 2,Yes
43364,92770890,NIVEL 3,Yes
43365,92770916,NIVEL 1,No
43366,92770916,NIVEL 2,No
43367,92770916,NIVEL 3,No
43368,92770981,NIVEL 1,Yes
43369,92770981,NIVEL 2,Yes
43370,92770981,NIVEL 3,Yes
43371,92771138,NIVEL 1,Yes
43372,92771138,NIVEL 2,Yes
43373,92771138,NIVEL 3,Yes
43374,92771237,NIVEL 1,No
43375,92771237,NIVEL 2,No
43376,92771237,NIVEL 3,No
43377,92771344,NIVEL 1,Yes
43378,92771344,NIVEL 2,Yes
43379,92771344,NIVEL 3,Yes
43380,92772060,NIVEL 1,No
43381,92772060,NIVEL 2,No
43382,92772060,NIVEL 3,No
43383,92772185,NIVEL 1,Yes
43384,92772185,NIVEL 2,Yes
43385,92772185,NIVEL 3,Yes
43386,92772227,NIVEL 1,No
43387,92772227,NIVEL 2,No
43388,92772227,NIVEL 3,No
43389,92772284,NIVEL 1,Yes
43390,92772284,NIVEL 2,Yes
43391,92772284,NIVEL 3,Yes
43392,92772532,NIVEL 1,Yes
43393,92772532,NIVEL 2,Yes
43394,92772532,NIVEL 3,Yes
43395,92772631,NIVEL 1,Yes
43396,92772631,NIVEL 2,Yes
43397,92772631,NIVEL 3,Yes
43398,92772995,NIVEL 1,Yes
43399,92772995,NIVEL 2,Yes
43400,92772995,NIVEL 3,Yes
43401,92773019,NIVEL 1,Yes
43402,92773019,NIVEL 2,Yes
43403,92773019,NIVEL 3,Yes
43404,92773522,NIVEL 1,No
43405,92773522,NIVEL 2,No
43406,92773522,NIVEL 3,No
43407,92773563,NIVEL 1,Yes
43408,92773563,NIVEL 2,Yes
43409,92773563,NIVEL 3,Yes
43410,92773712,NIVEL 1,Yes
43411,92773712,NIVEL 2,Yes
43412,92773712,NIVEL 3,Yes
43413,92773878,NIVEL 1,Yes
43414,92773878,NIVEL 2,Yes
43415,92773878,NIVEL 3,Yes
43416,92774371,NIVEL 1,Yes
43417,92774371,NIVEL 2,Yes
43418,92774371,NIVEL 3,Yes
43419,92774694,NIVEL 1,No
